row,legacy_url,title,brand,match_method,ad_id
17594,/advert/warner-bros/yogi-bear,Yogi Bear,Warner Bros,brand_year_unique,37d8a02b-c81c-4efe-8f28-7737ec39d5e4
17596,/advert/need-for-speed/shift,Shift,Need For Speed,external_id,5ed20989-1123-4988-91d3-a9dc0f20f388
17618,/advert/news-of-the-world/fabulous-magazine,Fabulous Magazine,News Of The World,brand_year_unique,ea6c7bf2-1804-4a4f-a99e-fe3164f7047c
17620,/advert/marks-%26-spencer/back-to-school-2017,Back To School 2017,Marks & Spencer,brand_year_unique,58a3bdc0-49f5-49a9-9d38-0782bc51204f
17636,/advert/warner-bros/the-secret-of-moonacre,The Secret Of Moonacre,Warner Bros,brand_year_unique,37d8a02b-c81c-4efe-8f28-7737ec39d5e4
17650,/advert/news-of-the-world/john-terry-story,John Terry Story,News Of The World,brand_year_unique,ea6c7bf2-1804-4a4f-a99e-fe3164f7047c
17703,/advert/warner-bros/the-reaping,The Reaping,Warner Bros,brand_year_unique,37d8a02b-c81c-4efe-8f28-7737ec39d5e4
17730,/advert/hmv/best-of-british-comedy,Best Of British Comedy,HMV,brand_year_unique,92847a8f-18f7-4274-aa0d-cf2d3a1a5a23
17758,/advert/sony/bravia---play-doh,Bravia - Play-Doh,Sony,brand_year_unique,440cb21c-f678-448e-bce1-d0debda161a5
17772,/advert/warner-bros/reminiscence,Reminiscence,Warner Bros,brand_year_unique,37d8a02b-c81c-4efe-8f28-7737ec39d5e4
17812,/advert/xbox-360/tomb-raider-underworld,Tomb Raider Underworld,Xbox 360,brand_year_unique,cd10ce7a-dc7e-4d5e-9cc7-2d80c419be3b
17849,/advert/tesco/corn-flakes---cars-2,Corn Flakes - Cars 2,Tesco,brand_year_unique,bd0438e3-e0d0-42b6-9051-f86431b0fb43
17856,/advert/carlsberg/christmas-crackers,Christmas Crackers,Carlsberg,external_id,2bcde095-d274-4305-b256-2056e48a70a7
17859,/advert/accurist/discover-your-style,Discover Your Style,Accurist,brand_year_unique,c90615a1-4584-49ea-9ce8-16a95a8ff1fd
17861,/advert/lg/freeview-playback-tv,Freeview Playback TV,LG,brand_year_unique,848668f5-29bc-45d0-b898-7df0d47e227a
17884,/advert/xbox-360/dead-space-3,Dead Space 3,Xbox 360,brand_year_unique,cd10ce7a-dc7e-4d5e-9cc7-2d80c419be3b
17891,/advert/warner-bros/whiteout,Whiteout,Warner Bros,brand_year_unique,37d8a02b-c81c-4efe-8f28-7737ec39d5e4
17916,/advert/tesco/tesco-diets.com,Tesco Diets.com,Tesco,brand_year_unique,bd0438e3-e0d0-42b6-9051-f86431b0fb43
17920,/advert/john-lewis/christmas-2020--fareshare-%26-home-start,Christmas 2020- FareShare & Home-Start,John Lewis,brand_year_unique,642e8cfa-a4cd-4e32-aabb-94fb28ba0cdb
17981,/advert/marks-%26-spencer/christmas-2025-%E2%80%93-dancing-boots,Christmas 2025 – Dancing Boots,Marks & Spencer,brand_year_unique,58a3bdc0-49f5-49a9-9d38-0782bc51204f
18011,/advert/tesco/half-price-christmas-specials,Half Price Christmas Specials,Tesco,external_id,f99df001-32ff-47d9-897d-faf16e9ef2cb
18036,/advert/john-lewis/christmas-2025-%E2%80%93-where-love-lives,Christmas 2025 – Where Love Lives,John Lewis,brand_year_unique,642e8cfa-a4cd-4e32-aabb-94fb28ba0cdb
18046,/advert/warner-bros/ocean's-13,Ocean's 13,Warner Bros,brand_year_unique,37d8a02b-c81c-4efe-8f28-7737ec39d5e4
18061,/advert/sony/sweep-panorama,Sweep Panorama,Sony,brand_year_unique,440cb21c-f678-448e-bce1-d0debda161a5
18092,/advert/tesco/food-love-stories---olly's-'thank-you'-burgers,Food Love Stories - Olly's 'Thank You' Burgers,Tesco,brand_year_unique,bd0438e3-e0d0-42b6-9051-f86431b0fb43
18100,/advert/dolce-%26-gabbana/light-blue-pour-homme,Light Blue Pour Homme,Dolce & Gabbana,brand_year_unique,132fe790-8177-40b4-ae73-8ec0e1e94cb8
18125,/advert/tesco/food-love-stories---alia's-'worth-the-wait'-samosa's,Food Love Stories - Alia's 'Worth The Wait' Samosa's,Tesco,brand_year_unique,bd0438e3-e0d0-42b6-9051-f86431b0fb43
18151,/advert/warner-bros/the-suicide-squad,The Suicide Squad,Warner Bros,brand_year_unique,37d8a02b-c81c-4efe-8f28-7737ec39d5e4
18167,/advert/marks-%26-spencer/fuller-longer-range,Fuller Longer Range,Marks & Spencer,brand_year_unique,58a3bdc0-49f5-49a9-9d38-0782bc51204f
18204,/advert/tesco/price-drop---fast-talking,Price Drop - Fast Talking,Tesco,brand_year_unique,bd0438e3-e0d0-42b6-9051-f86431b0fb43
18215,/advert/tesco/party-food,Party Food,Tesco,brand_year_unique,bd0438e3-e0d0-42b6-9051-f86431b0fb43
18219,/advert/primula/enjoy-primula-this-christmas,Enjoy Primula This Christmas,Primula,external_id,3ce6deb1-422a-4f22-9ebb-476d5658a950
18258,/advert/ministry-of-sound/80s-groove,80s Groove,Ministry Of Sound,brand_year_unique,73562224-af74-4ed8-8a46-6d571eee46d5
18260,/advert/john-lewis/from-me-to-you,From Me to You,John Lewis,brand_year_unique,642e8cfa-a4cd-4e32-aabb-94fb28ba0cdb
18311,/advert/warner-bros/sweeney-todd,Sweeney Todd,Warner Bros,brand_year_unique,37d8a02b-c81c-4efe-8f28-7737ec39d5e4
18319,/advert/sony/blu-ray-disc,Blu-ray Disc,Sony,brand_year_unique,440cb21c-f678-448e-bce1-d0debda161a5
18334,/advert/xbox-360/halo-reach,Halo Reach,Xbox 360,brand_year_unique,cd10ce7a-dc7e-4d5e-9cc7-2d80c419be3b
18363,/advert/tesco/lost-without-you,Lost Without You,Tesco,brand_year_unique,bd0438e3-e0d0-42b6-9051-f86431b0fb43
18403,/advert/warner-bros/gran-torino,Gran Torino,Warner Bros,brand_year_unique,37d8a02b-c81c-4efe-8f28-7737ec39d5e4
18483,/advert/lg/secret,Secret,LG,brand_year_unique,848668f5-29bc-45d0-b898-7df0d47e227a
18526,/advert/news-of-the-world/get-fabulous!,Get Fabulous!,News Of The World,brand_year_unique,ea6c7bf2-1804-4a4f-a99e-fe3164f7047c
18547,/advert/kfc/hot-rods---it-support,Hot Rods - IT Support,KFC,external_id,4e784ab2-8de6-4aa1-b495-8b7a5a65caee
18553,/advert/tesco/computers-for-schools,Computers For Schools,Tesco,brand_year_unique,bd0438e3-e0d0-42b6-9051-f86431b0fb43
18639,/advert/marks-%26-spencer/insolia-technology,Insolia Technology,Marks & Spencer,brand_year_unique,58a3bdc0-49f5-49a9-9d38-0782bc51204f
18688,/advert/hmv/headphones-%26-speakers,Headphones & Speakers,HMV,brand_year_unique,92847a8f-18f7-4274-aa0d-cf2d3a1a5a23
18708,/advert/tesco/christmas-opening-hours,Christmas Opening Hours,Tesco,brand_year_unique,bd0438e3-e0d0-42b6-9051-f86431b0fb43
18744,/advert/ministry-of-sound/maximum-bass-2007,Maximum Bass 2007,Ministry Of Sound,brand_year_unique,73562224-af74-4ed8-8a46-6d571eee46d5
18748,/advert/lg/optimus-3d-smartphone,Optimus 3D Smartphone,LG,brand_year_unique,848668f5-29bc-45d0-b898-7df0d47e227a
18827,/advert/guerlain/idylle,Idylle,Guerlain,brand_year_unique,b791b945-9d53-4c3e-b4c7-bca13786398d
18836,/advert/warner-bros/the-lego-movie-2,The Lego Movie 2,Warner Bros,brand_year_unique,37d8a02b-c81c-4efe-8f28-7737ec39d5e4
18857,/advert/sony/handycam-hd---india,Handycam HD - India,Sony,brand_year_unique,440cb21c-f678-448e-bce1-d0debda161a5
18860,/advert/tia-maria/get-behind-the-mask,Get Behind The Mask,Tia Maria,brand_year_unique,a8a9c4be-6034-4750-8360-0e778a2d5a33
18879,/advert/marks-%26-spencer/xmas-2009---gift-dilemma,Xmas 2009 - Gift Dilemma,Marks & Spencer,brand_year_unique,58a3bdc0-49f5-49a9-9d38-0782bc51204f
18906,/advert/marks-%26-spencer/the-art-of-tailoring,The Art Of Tailoring,Marks & Spencer,brand_year_unique,58a3bdc0-49f5-49a9-9d38-0782bc51204f
18937,/advert/sony/playstation-3,Playstation 3,Sony,brand_year_unique,440cb21c-f678-448e-bce1-d0debda161a5
18957,/advert/tesco/the-easter-egg-expert,The Easter Egg Expert,Tesco,brand_year_unique,bd0438e3-e0d0-42b6-9051-f86431b0fb43
18959,/advert/tesco/finest-restaurant-collection,Finest Restaurant Collection,Tesco,brand_year_unique,bd0438e3-e0d0-42b6-9051-f86431b0fb43
18970,/advert/tesco/food-love-stories-%E2%80%93-bbq,Food Love Stories – BBQ,Tesco,brand_year_unique,bd0438e3-e0d0-42b6-9051-f86431b0fb43
19046,/advert/tesco/cashmere,Cashmere,Tesco,brand_year_unique,bd0438e3-e0d0-42b6-9051-f86431b0fb43
19054,/advert/tesco/school-uniforms,School Uniforms,Tesco,brand_year_unique,bd0438e3-e0d0-42b6-9051-f86431b0fb43
19138,/advert/tesco/f%26f---tomato-ketchup,F&F - Tomato Ketchup,Tesco,brand_year_unique,bd0438e3-e0d0-42b6-9051-f86431b0fb43
19162,/advert/warner-bros/scoob!,Scoob!,Warner Bros,brand_year_unique,37d8a02b-c81c-4efe-8f28-7737ec39d5e4
19179,/advert/tesco/half-price-fruit-%26-veg,Half Price Fruit & Veg,Tesco,brand_year_unique,bd0438e3-e0d0-42b6-9051-f86431b0fb43
19234,/advert/tesco/morph,Morph,Tesco,brand_year_unique,bd0438e3-e0d0-42b6-9051-f86431b0fb43
19264,/advert/xbox-360/halo-reach,Halo Reach,Xbox 360,brand_year_unique,cd10ce7a-dc7e-4d5e-9cc7-2d80c419be3b
19272,/advert/xbox-360/halo-3,Halo 3,Xbox 360,brand_year_unique,cd10ce7a-dc7e-4d5e-9cc7-2d80c419be3b
19286,/advert/tesco/plasma-ball,Plasma Ball,Tesco,brand_year_unique,bd0438e3-e0d0-42b6-9051-f86431b0fb43
19288,/advert/ministry-of-sound/uk-mcs,UK MCs,Ministry Of Sound,brand_year_unique,73562224-af74-4ed8-8a46-6d571eee46d5
19294,/advert/warner-bros/sherlock-holmes---a-game-of-shadows,Sherlock Holmes - A Game Of Shadows,Warner Bros,brand_year_unique,37d8a02b-c81c-4efe-8f28-7737ec39d5e4
19307,/advert/tesco/30-years-of-clubcard,30 Years Of Clubcard,Tesco,brand_year_unique,bd0438e3-e0d0-42b6-9051-f86431b0fb43
19341,/advert/marks-%26-spencer/bureau-de-change,Bureau De Change,Marks & Spencer,brand_year_unique,58a3bdc0-49f5-49a9-9d38-0782bc51204f
19348,/advert/tesco/perfect-for-the-cellar,Perfect For The Cellar,Tesco,brand_year_unique,bd0438e3-e0d0-42b6-9051-f86431b0fb43
19361,/advert/tesco/value-potatoes,Value Potatoes,Tesco,brand_year_unique,bd0438e3-e0d0-42b6-9051-f86431b0fb43
19409,/advert/lg/shine,Shine,LG,brand_year_unique,848668f5-29bc-45d0-b898-7df0d47e227a
19411,/advert/blackberry/love-what-you-do---dance,Love What You Do - Dance,BlackBerry,external_id,bb732523-afe7-49a6-b44b-f4f04e92c357
19425,/advert/marks-%26-spencer/caroline-quentin---christmas-dinner,Caroline Quentin - Christmas Dinner,Marks & Spencer,brand_year_unique,58a3bdc0-49f5-49a9-9d38-0782bc51204f
19428,/advert/warner-bros/wonder-woman,Wonder Woman,Warner Bros,brand_year_unique,37d8a02b-c81c-4efe-8f28-7737ec39d5e4
19455,/advert/warner-bros/the-brave-one,The Brave One,Warner Bros,brand_year_unique,37d8a02b-c81c-4efe-8f28-7737ec39d5e4
19474,/advert/qd-stores/golden-ticket,Golden Ticket,QD Stores,external_id,c38ec48a-527e-4c0c-95a3-f73388e1a947
19482,/advert/xbox-360/grand-theft-auto-iv,Grand Theft Auto IV,Xbox 360,brand_year_unique,cd10ce7a-dc7e-4d5e-9cc7-2d80c419be3b
19508,/advert/news-of-the-world/free-shopping-%26-petrol,Free Shopping & Petrol,News Of The World,brand_year_unique,ea6c7bf2-1804-4a4f-a99e-fe3164f7047c
19512,/advert/marks-%26-spencer/salmon,Salmon,Marks & Spencer,brand_year_unique,58a3bdc0-49f5-49a9-9d38-0782bc51204f
19517,/advert/bell's/the-new-face-of-bell's,The New Face Of Bell's,Bell's,brand_year_unique,7e5c30d5-2bb2-40aa-a67e-7ef29e74d4cf
19532,/advert/sony/3dtv---do-not-adjust-your-set,3DTV - Do Not Adjust Your Set,Sony,brand_year_unique,440cb21c-f678-448e-bce1-d0debda161a5
19573,/advert/carlsberg/everest-tv-aerial,Everest TV Aerial,Carlsberg,brand_year_unique,2bcde095-d274-4305-b256-2056e48a70a7
19580,/advert/warner-bros/get-hard,Get Hard,Warner Bros,brand_year_unique,37d8a02b-c81c-4efe-8f28-7737ec39d5e4
19604,/advert/tesco/pepperoni-pizza,Pepperoni Pizza,Tesco,brand_year_unique,bd0438e3-e0d0-42b6-9051-f86431b0fb43
19611,/advert/tesco/call-of-duty---advanced-warfare,Call Of Duty - Advanced Warfare,Tesco,brand_year_unique,bd0438e3-e0d0-42b6-9051-f86431b0fb43
19629,/advert/ministry-of-sound/anthems---electronic-80s-volume-2,Anthems - Electronic 80s Volume 2,Ministry Of Sound,brand_year_unique,73562224-af74-4ed8-8a46-6d571eee46d5
19657,/advert/marks-%26-spencer/little-shop,Little Shop,Marks & Spencer,brand_year_unique,58a3bdc0-49f5-49a9-9d38-0782bc51204f
19671,/advert/warner-bros/the-nun,The Nun,Warner Bros,brand_year_unique,37d8a02b-c81c-4efe-8f28-7737ec39d5e4
19699,/advert/john-lewis/monty-the-penguin,Monty The Penguin,John Lewis,brand_year_unique,642e8cfa-a4cd-4e32-aabb-94fb28ba0cdb
19707,/advert/tesco/keeping-christmas-special----winter-clothing,Keeping Christmas Special  - Winter Clothing,Tesco,brand_year_unique,bd0438e3-e0d0-42b6-9051-f86431b0fb43
19718,/advert/john-lewis/give-knowingly,Give Knowingly,John Lewis,brand_year_unique,642e8cfa-a4cd-4e32-aabb-94fb28ba0cdb
19756,/advert/tesco/wine-festival,Wine Festival,Tesco,brand_year_unique,bd0438e3-e0d0-42b6-9051-f86431b0fb43
19790,/advert/carlsberg/team-talks,Team Talks,Carlsberg,brand_year_unique,2bcde095-d274-4305-b256-2056e48a70a7
19804,/advert/marks-%26-spencer/adventures-in-seaside,Adventures In Seaside,Marks & Spencer,brand_year_unique,58a3bdc0-49f5-49a9-9d38-0782bc51204f
19845,/advert/tesco/3-for-%EF%BF%BD22-lagers,3 For �22 Lagers,Tesco,brand_year_unique,bd0438e3-e0d0-42b6-9051-f86431b0fb43
19852,/advert/news-of-the-world/spiderman-3,Spiderman 3,News Of The World,brand_year_unique,ea6c7bf2-1804-4a4f-a99e-fe3164f7047c
19857,/advert/xbox-360/homefront,Homefront,Xbox 360,brand_year_unique,cd10ce7a-dc7e-4d5e-9cc7-2d80c419be3b
19876,/advert/marks-%26-spencer/the-art-of-silhouette,The Art Of Silhouette,Marks & Spencer,brand_year_unique,58a3bdc0-49f5-49a9-9d38-0782bc51204f
19888,/advert/warner-bros/harry-potter-%26-the-deathly-hallows-part-2,Harry Potter & The Deathly Hallows Part 2,Warner Bros,brand_year_unique,37d8a02b-c81c-4efe-8f28-7737ec39d5e4
19903,/advert/bell's/glass-orchestra,Glass Orchestra,Bell's,brand_year_unique,7e5c30d5-2bb2-40aa-a67e-7ef29e74d4cf
19925,/advert/xbox-360/skyrim---dawnguard,Skyrim - Dawnguard,Xbox 360,brand_year_unique,cd10ce7a-dc7e-4d5e-9cc7-2d80c419be3b
19956,/advert/tesco/pizza%2C-coleslaw-%26-cheesecake,"Pizza, Coleslaw & Cheesecake",Tesco,brand_year_unique,bd0438e3-e0d0-42b6-9051-f86431b0fb43
19965,/advert/mail-on-sunday/the-three-tenors-christmas,The Three Tenors Christmas,Mail On Sunday,external_id,b7cd1b44-9e48-47df-a8ec-9b6a49de69d8
19966,/advert/tesco/technika-freeview-hd-box,Technika Freeview HD Box,Tesco,brand_year_unique,bd0438e3-e0d0-42b6-9051-f86431b0fb43
19997,/advert/lg/optimus---apps-in-your-hand,Optimus - Apps In Your Hand,LG,brand_year_unique,848668f5-29bc-45d0-b898-7df0d47e227a
20003,/advert/xbox-360/kinect---search-%26-discover,Kinect - Search & Discover,Xbox 360,brand_year_unique,cd10ce7a-dc7e-4d5e-9cc7-2d80c419be3b
20006,/advert/tesco/new-brands,New Brands,Tesco,brand_year_unique,bd0438e3-e0d0-42b6-9051-f86431b0fb43
20019,/advert/warner-bros/nights-in-rodanthe,Nights In Rodanthe,Warner Bros,brand_year_unique,37d8a02b-c81c-4efe-8f28-7737ec39d5e4
20024,/advert/xbox-360/skyrim,Skyrim,Xbox 360,brand_year_unique,cd10ce7a-dc7e-4d5e-9cc7-2d80c419be3b
20025,/advert/tesco/f%26f---christmas-2020,F&F - Christmas 2020,Tesco,brand_year_unique,bd0438e3-e0d0-42b6-9051-f86431b0fb43
20043,/advert/sean-john/i-am-king,I Am King,Sean John,external_id,b5d674c1-27db-4cec-b623-ce8723038fc1
20066,/advert/sony/camera-trade-in,Camera Trade-In,Sony,brand_year_unique,440cb21c-f678-448e-bce1-d0debda161a5
20067,/advert/tesco/christmas-2020---no-naughty-list,Christmas 2020 - No Naughty List,Tesco,brand_year_unique,bd0438e3-e0d0-42b6-9051-f86431b0fb43
20072,/advert/canon/pen---point-%26-shoot,Pen - Point & Shoot,Canon,external_id,095b115a-1c3b-4cde-b8d6-a8830779edaf
20095,/advert/news-of-the-world/amanda-holden's-diary,Amanda Holden's Diary,News Of The World,brand_year_unique,ea6c7bf2-1804-4a4f-a99e-fe3164f7047c
20107,/advert/warner-bros/extremely-loud-%26-incredibly-close,Extremely Loud & Incredibly Close,Warner Bros,brand_year_unique,37d8a02b-c81c-4efe-8f28-7737ec39d5e4
20130,/advert/xbox-360/grand-theft-auto-iv---the-lost-%26-damned,Grand Theft Auto IV - The Lost & Damned,Xbox 360,brand_year_unique,cd10ce7a-dc7e-4d5e-9cc7-2d80c419be3b
20147,/advert/warner-bros/the-mule,The Mule,Warner Bros,brand_year_unique,37d8a02b-c81c-4efe-8f28-7737ec39d5e4
