row,legacy_url,title,brand,match_method
1904,/advert/asda/george---heart-of-glass,George - Heart Of Glass,Asda,unmatched
1905,/advert/calgon/unexpected-bills,Unexpected Bills,Calgon,unmatched
1906,/advert/blackberry/art%2C-design-%26-style,"Art, Design & Style",Blackberry,unmatched
1907,/advert/hp/ink-cartridges,Ink Cartridges,HP,unmatched
1908,/advert/sunday-mirror/premier-plus-football-guide,Premier Plus Football Guide,Sunday Mirror,unmatched
1909,/advert/tresemme/pro-pure,Pro Pure,TRESemme,unmatched
1910,/advert/disney-dvd/make-dreams-come-true,Make Dreams Come True,Disney DVD,unmatched
1911,/advert/rspca/christmas-rescue,Christmas Rescue,RSPCA,unmatched
1912,/advert/prom-night/dvd-release,DVD Release,Prom Night,unmatched
1913,/advert/john-bishop/rollercoaster,Rollercoaster,John Bishop,unmatched
1914,/advert/nokia/thing-in-my-pocket,Thing In My Pocket,Nokia,unmatched
1915,/advert/l'oreal/elvive-extraordinary-oil,Elvive Extraordinary Oil,L'Oreal,unmatched
1916,/advert/coca-cola/diet-coke---you-do-you,Diet Coke - You Do You,Coca-Cola,unmatched
1917,/advert/sunday-telegraph/national-geographic-dvd,National Geographic DVD,Sunday Telegraph,unmatched
1918,/advert/we-buy-any-car.com/we-just-sold-a-car,We Just Sold A Car,We Buy Any Car.com,unmatched
1919,/advert/somerfield/easter-prices,Easter Prices,Somerfield,unmatched
1920,/advert/daily-mail/femail,Femail,Daily Mail,unmatched
1921,/advert/wii/wii-fit,Wii Fit,Wii,unmatched
1922,/advert/marvel-studios/ant-man-and-the-wasp,Ant-Man And The Wasp,Marvel Studios,unmatched
1923,/advert/pizza-hut/such-a-big-deal,Such A Big Deal,Pizza Hut,unmatched
1924,/advert/premier-inn/dirty-weekend,Dirty Weekend,Premier Inn,unmatched
1925,/advert/asda/kids-love-summer,Kids Love Summer,Asda,unmatched
1926,/advert/carphone-warehouse/android-smartphones,Android Smartphones,Carphone Warehouse,unmatched
1927,/advert/universal/columbo-dvd-%26-magazine-collection,Columbo DVD & Magazine Collection,Universal,unmatched
1928,/advert/lionsgate/the-limehouse-golem,The Limehouse Golem,Lionsgate,unmatched
1929,/advert/skittles/rainbow-giraffe,Rainbow Giraffe,Skittles,unmatched
1930,/advert/honda/cr-z-hybrid,CR-Z Hybrid,Honda,unmatched
1931,/advert/very.co.uk/no-ordinary-christmas,No Ordinary Christmas,Very.co.uk,unmatched
1932,/advert/columbia-pictures/jumanji---the-next-level,Jumanji - The Next Level,Columbia Pictures,unmatched
1933,/advert/uber/thank-you-drivers,Thank You Drivers,Uber,unmatched
1934,/advert/bulb/giant-kelp,Giant Kelp,Bulb,unmatched
1935,/advert/foxy-bingo/fox-tails,Fox Tails,Foxy Bingo,unmatched
1936,/advert/samsung/galaxy-s7-edge---water-resistant,Galaxy S7 Edge - Water Resistant,Samsung,unmatched
1937,/advert/ikea/doink!,Doink!,Ikea,unmatched
1938,/advert/national-highways/little-changes-change-everything-%E2%80%93-darren,Little Changes Change Everything – Darren,National Highways,unmatched
1939,/advert/budweiser/great-times-are-waiting,Great Times Are Waiting,Budweiser,unmatched
1940,/advert/cadbury/freddo-treasures,Freddo Treasures,Cadbury,unmatched
1941,/advert/bertolli/spread-the-goodness,Spread The Goodness,Bertolli,unmatched
1942,/advert/nokia/big-sound-touch,Big Sound Touch,Nokia,unmatched
1943,/advert/alpine/a290,A290,Alpine,unmatched
1944,/advert/alfa-romeo/made-in-italy%2C-tuned-in-britain,"Made In Italy, Tuned In Britain",Alfa Romeo,unmatched
1945,/advert/sainsbury's/go-on-mum,Go On Mum,Sainsbury's,unmatched
1946,/advert/bensons-for-beds/out-of-it,Out Of It,Bensons For Beds,unmatched
1947,/advert/asda/giant-present,Giant Present,Asda,unmatched
1948,/advert/asda/a-very-merry-grinchmas,A Very Merry Grinchmas,Asda,unmatched
1949,/advert/robinsons/taste-buddies,Taste Buddies,Robinsons,unmatched
1950,/advert/amazon/shearer-candles,Shearer Candles,Amazon,unmatched
1951,/advert/walkers/pigeons,Pigeons,Walkers,unmatched
1952,/advert/kit-kat/working-like-a-machine---baggage,Working Like A Machine - Baggage,Kit Kat,unmatched
1953,/advert/wii/wii-sports-resort,Wii Sports Resort,Wii,unmatched
1954,/advert/dial-a-flight/create-your-perfect-holiday,Create Your Perfect Holiday,Dial A Flight,unmatched
1955,/advert/vera-lynn/100,100,Vera Lynn,unmatched
1956,/advert/intrepid/only-intrepid,Only Intrepid,Intrepid,unmatched
1957,/advert/tsb/pride-of-britain,Pride Of Britain,TSB,unmatched
1958,/advert/die-hard-4.0/dvd-release,DVD Release,Die Hard 4.0,unmatched
1959,/advert/lexus/hoverboard,Hoverboard,Lexus,unmatched
1960,/advert/betway/lost-at-sea,Lost At Sea,Betway,unmatched
1962,/advert/samsung/galaxy-tab-s6-lite,Galaxy Tab S6 Lite,Samsung,unmatched
1963,/advert/20th-century-fox/kingsman,Kingsman,20th Century Fox,unmatched
1964,/advert/iceland/bbq-season-2018,BBQ Season 2018,Iceland,unmatched
1965,/advert/boots/legs,Legs,Boots,unmatched
1966,/advert/101-jukebox-classics/five-cds,Five CDs,101 Jukebox Classics,unmatched
1967,/advert/poker-stars.com/shuffle-up-%26-deal,Shuffle Up & Deal,Poker Stars.com,unmatched
1968,/advert/o2/bubl-the-robot---ice-skating,Bubl The Robot - Ice Skating,O2,unmatched
1969,/advert/asda/ask-someone-independent,Ask Someone Independent,Asda,unmatched
1970,/advert/versus-arthritis/stealing-the-ability-to-work,Stealing The Ability To Work,Versus Arthritis,unmatched
1971,/advert/me-time/double-dvd,Double DVD,Me Time,unmatched
1972,/advert/dr.-beckmann/colour-%26-dirt-collector,Colour & Dirt Collector,Dr. Beckmann,unmatched
1973,/advert/argos/valentine's-day-diamond-sale,Valentine's Day Diamond Sale,Argos,unmatched
1974,/advert/paramount/three-dvds-for-%EF%BF%BD15,Three DVDs For �15,Paramount,unmatched
1975,/advert/bensons-for-beds/firmness-ratings,Firmness Ratings,Bensons For Beds,unmatched
1976,/advert/new-look/20%25-off-knitwear,20% Off Knitwear,New Look,unmatched
1977,/advert/churchill/tug-of-war,Tug Of War,Churchill,unmatched
1978,/advert/wrigley's/extra---zombie-girl,Extra - Zombie Girl,Wrigley's,unmatched
1979,/advert/innocent/five-a-day,Five A Day,Innocent,unmatched
1980,/advert/harlequin/own-the-room,Own The Room,Harlequin,unmatched
1981,/advert/financial-conduct-authority/y2k-bug,Y2K Bug,Financial Conduct Authority,unmatched
1982,/advert/morocco/nurture-the-soul,Nurture The Soul,Morocco,unmatched
1983,/advert/al-murray/the-only-way-is-epic---live-dvd,The Only Way Is Epic - Live DVD,Al Murray,unmatched
1984,/advert/persil/the-freedom-to-grow-up,The Freedom To Grow Up,Persil,unmatched
1985,/advert/max-factor/foundation-fittings,Foundation Fittings,Max Factor,unmatched
1986,/advert/not-on-the-high-street.com/a-christmas-less-ordinary,A Christmas Less Ordinary,Not On The High Street.com,unmatched
1987,/advert/the-people/star-guide-2012,Star Guide 2012,The People,unmatched
1988,/advert/daily-telegraph/present,Present,Daily Telegraph,unmatched
1989,/advert/tui/discover-your-smile,Discover Your Smile,Tui,unmatched
1990,/advert/henlow-%26-peterborough-greyhounds/1p-meal-deal,1p Meal Deal,Henlow & Peterborough Greyhounds,unmatched
1991,/advert/studio-canal/cold-pursuit,Cold Pursuit,Studio Canal,unmatched
1992,/advert/go-compare/feel-the-deal,Feel The Deal,Go Compare,unmatched
1993,/advert/samsung/quantum-dot,Quantum Dot,Samsung,unmatched
1994,/advert/dreams/goodnight-sweetheart,Goodnight Sweetheart,Dreams,unmatched
1995,/advert/homebase/autumn-at-homebase,Autumn At Homebase,Homebase,unmatched
1996,/advert/carphone-warehouse/free-laptop,Free Laptop,Carphone Warehouse,unmatched
1997,/advert/john-lewis/for-all-life's-moments,For All Life's Moments,John Lewis,unmatched
1998,/advert/polaris-world/spanish-villas,Spanish Villas,Polaris World,unmatched
1999,/advert/bip/cardless-credit,Cardless Credit,Bip,unmatched
2000,/advert/walkers/crisp-sandwich,Crisp Sandwich,Walkers,unmatched
2001,/advert/peperami/exfoliate,Exfoliate,Peperami,unmatched
2002,/advert/wilco-fast-fit/for-all-your-motoring-needs,For All Your Motoring Needs,Wilco Fast-Fit,unmatched
2003,/advert/go-compare/coronavirus---gio-in-lockdown,Coronavirus - Gio In Lockdown,Go Compare,unmatched
2004,/advert/adobe/sign---elsley-fc,Sign - Elsley FC,Adobe,unmatched
2005,/advert/morrisons/celebration-cakes,Celebration Cakes,Morrisons,unmatched
2006,/advert/more-than/freeman---buildings-insurance,Freeman - Buildings Insurance,More Than,unmatched
2007,/advert/toyota/hybrid-synergy-drive---recycling-energy,Hybrid Synergy Drive - Recycling Energy,Toyota,unmatched
2008,/advert/funky-pigeon.com/proper-personal-cards,Proper Personal Cards,Funky Pigeon.com,unmatched
2009,/advert/giorgio-armani/armani-code,Armani Code,Giorgio Armani,unmatched
2010,/advert/bold/back-from-holiday,Back From Holiday,Bold,unmatched
2011,/advert/barclays/cut-your-mortgage,Cut Your Mortgage,Barclays,unmatched
2012,/advert/has/hound-saves-alien,Hound Saves Alien,HAS,unmatched
2013,/advert/mitsubishi/the-birds-%26-the-bees,The Birds & The Bees,Mitsubishi,unmatched
2014,/advert/adidas/all-2012---david-beckham---photography,All 2012 - David Beckham - Photography,Adidas,unmatched
2015,/advert/baileys/treat-yourself,Treat Yourself,Baileys,unmatched
2016,/advert/continental/goalie,Goalie,Continental,unmatched
2017,/advert/mattessons/fridge-raiders---hank-marvin,Fridge Raiders - Hank Marvin,Mattessons,unmatched
2018,/advert/asda/the-gnome-of-christmas,The Gnome Of Christmas,Asda,unmatched
2019,/advert/mcdonald's/drive-through-speaker,Drive-Through Speaker,McDonald's,unmatched
2020,/advert/go-compare.com/tropical-island,Tropical Island,Go Compare.com,unmatched
2021,/advert/heinz/ed-sheeran-x-heinz-tomato-ketchup,Ed Sheeran x Heinz Tomato Ketchup,Heinz,unmatched
2022,/advert/barclays/money-spinning,Money Spinning,Barclays,unmatched
2023,/advert/airbnb/islands,Islands,Airbnb,unmatched
2024,/advert/radox/life's-better-with-bubbles,Life's Better With Bubbles,Radox,unmatched
2025,/advert/vimto/seriously-mixed-up-fruit,Seriously Mixed Up Fruit,Vimto,unmatched
2026,/advert/macmillan-cancer-support/the-loneliest-place,The Loneliest Place,Macmillan Cancer Support,unmatched
2027,/advert/three/make-it-right,Make It Right,Three,unmatched
2028,/advert/aldi/happy-santas,Happy Santas,Aldi,unmatched
2029,/advert/sky/superfast-fibre---minions,Superfast Fibre - Minions,Sky,unmatched
2030,/advert/old-el-paso/crispy-chicken-fajitas,Crispy Chicken Fajitas,Old El Paso,unmatched
2031,/advert/radox/men-of-the-world---hooky-hook,Men Of The World - Hooky Hook,Radox,unmatched
2032,/advert/times/festival-sounds-cd,Festival Sounds CD,Times,unmatched
2033,/advert/tui/santa's-elves'-holiday,Santa's Elves' Holiday,Tui,unmatched
2034,/advert/pot-noodle/the-slag-of-all-snacks,The Slag Of All Snacks,Pot Noodle,unmatched
2035,/advert/miramax/becoming-jane,Becoming Jane,Miramax,unmatched
2036,/advert/morrisons/free-panini-world-cup-sticker-pack,Free Panini World Cup Sticker Pack,Morrisons,unmatched
2037,/advert/newmarket-holidays/where-stories-begin,Where Stories Begin,Newmarket Holidays,unmatched
2038,/advert/fifa-street-3/the-street-is-moving,The Street Is Moving,Fifa Street 3,unmatched
2039,/advert/b%26q/i-did-that,I Did That,B&Q,unmatched
2040,/advert/party-poker.com/millions,Millions,Party Poker.com,unmatched
2041,/advert/more-than/fire-damage,Fire Damage,More Than,unmatched
2042,/advert/dove/essential-nourishment,Essential Nourishment,Dove,unmatched
2043,/advert/microsoft/teams---nothing-can-stop-a-team,Teams - Nothing Can Stop A Team,Microsoft,unmatched
2044,/advert/tesco/modern-warfare-3---eggs,Modern Warfare 3 - Eggs,Tesco,unmatched
2045,/advert/flash/anthea-turner,Anthea Turner,Flash,unmatched
2046,/advert/comet/giant-appliances---tumble-dryer,Giant Appliances - Tumble Dryer,Comet,unmatched
2047,/advert/wii/just-dance-3,Just Dance 3,Wii,unmatched
2048,/advert/apple/watch---a-better-you-in-you,Watch - A Better You In You,Apple,unmatched
2049,/advert/isle-of-man/the-anderson-family,The Anderson Family,Isle Of Man,unmatched
2050,/advert/skoda/citigo---communication-tool---firewall,Citigo - Communication Tool - Firewall,Skoda,unmatched
2051,/advert/warburtons/uncle-hughie,Uncle Hughie,Warburtons,unmatched
2052,/advert/nestle/oats-%26-more---breakfast-in-the-car,Oats & More - Breakfast In The Car,Nestle,unmatched
2053,/advert/birds-eye/rice-fusions,Rice Fusions,Birds Eye,unmatched
2054,/advert/premier-inn/here's-lenny!,Here's Lenny!,Premier Inn,unmatched
2055,/advert/warner-bros/no-reservations,No Reservations,Warner Bros,unmatched
2056,/advert/specsavers/digital-precision-eyecare,Digital Precision Eyecare,Specsavers,unmatched
2057,/advert/virgin-media/broadbandits,Broadbandits,Virgin Media,unmatched
2058,/advert/morrisons/let's-celebrate---freddie-flintoff,Let's Celebrate - Freddie Flintoff,Morrisons,unmatched
2059,/advert/confused.com/save-feature,Save Feature,Confused.com,unmatched
2060,/advert/vodafone/call-the-police,Call The Police,Vodafone,unmatched
2061,/advert/cote-d'or/chocolate-elephants,Chocolate Elephants,Cote d'Or,unmatched
2062,/advert/bt/infinity---ryan-reynolds,Infinity - Ryan Reynolds,BT,unmatched
2063,/advert/max-factor/clump-defy-mascara,Clump Defy Mascara,Max Factor,unmatched
2064,/advert/army/torchlight,Torchlight,Army,unmatched
2065,/advert/l'oreal/sublime-mousse,Sublime Mousse,L'Oreal,unmatched
2066,/advert/observer/book-of-film,Book Of Film,Observer,unmatched
2067,/advert/volkswagen/golf-8,Golf 8,Volkswagen,unmatched
2068,/advert/vodafone/redheads-united,Redheads United,Vodafone,unmatched
2069,/advert/l'oreal/men-expert---hydra-energetic-eye-roll-on,Men Expert - Hydra Energetic Eye Roll-On,L'Oreal,unmatched
2070,/advert/lionsgate/saw-4,Saw 4,Lionsgate,unmatched
2071,/advert/aldi/i-like-it-like-that,I Like It Like That,Aldi,unmatched
2072,/advert/butlin's/the-home-of-entertainment,The Home Of Entertainment,Butlin's,unmatched
2073,/advert/fy!/less-bland%2C-more-you,"Less Bland, More You",Fy!,unmatched
2074,/advert/british-heart-foundation/dechox,Dechox,British Heart Foundation,unmatched
2075,/advert/nintendo/switch---lego-2k-drive,Switch - Lego 2K Drive,Nintendo,unmatched
2076,/advert/go-outdoors/discover-freedom,Discover Freedom,Go Outdoors,unmatched
2077,/advert/harveys/sofas-by-you,Sofas By You,Harveys,unmatched
2078,/advert/ee/coronavirus---unlimited-data-for-nhs-staff,Coronavirus - Unlimited Data For NHS Staff,EE,unmatched
2079,/advert/my-songs/40-massive-tracks,40 Massive Tracks,My Songs,unmatched
2080,/advert/marks-%26-spencer/christmas-starts-here,Christmas Starts Here,Marks & Spencer,unmatched
2081,/advert/dulux/colourless-future,Colourless Future,Dulux,unmatched
2083,/advert/p%26o/tuesday,Tuesday,P&O,unmatched
2084,/advert/domino's/lunch-meeting,Lunch Meeting,Domino's,unmatched
2085,/advert/lotto/deal-or-no-deal-scratchcard,Deal Or No Deal Scratchcard,Lotto,unmatched
2086,/advert/marks-%26-spencer/bodyshaper-swimwear,Bodyshaper Swimwear,Marks & Spencer,unmatched
2087,/advert/rspb/puffins,Puffins,RSPB,unmatched
2088,/advert/head-%26-shoulders/scalp-care-range,Scalp Care Range,Head & Shoulders,unmatched
2089,/advert/next/sarah-and-mark,Sarah And Mark,Next,unmatched
2090,/advert/warner-bros/the-gallows,The Gallows,Warner Bros,unmatched
2091,/advert/mcdonald's/star-wars-happy-meal,Star Wars Happy Meal,McDonald's,unmatched
2092,/advert/energizer/ultimate-lithium,Ultimate Lithium,Energizer,unmatched
2093,/advert/kenco/millicano---kitchen-passion,Millicano - Kitchen Passion,Kenco,unmatched
2094,/advert/heat/chanelle-%26-ziggy-photo-shoot,Chanelle & Ziggy Photo Shoot,Heat,unmatched
2095,/advert/currys/red-nose,Red Nose,Currys,unmatched
2096,/advert/the-specials/protest-songs,Protest Songs,The Specials,unmatched
2097,/advert/go-outdoors/50%25-off-sale,50% Off Sale,Go Outdoors,unmatched
2098,/advert/funky-pigeon.com/christmas-2012---calendars,Christmas 2012 - Calendars,Funky Pigeon.com,unmatched
2099,/advert/kfc/big-night-in-bucket---too-good-to-miss,Big Night In Bucket - Too Good To Miss,KFC,unmatched
2100,/advert/f%26f/affordable-elegance,Affordable Elegance,F&F,unmatched
2101,/advert/sudocrem/sunburn,Sunburn,Sudocrem,unmatched
2102,/advert/ibm/analytics,Analytics,IBM,unmatched
2103,/advert/disney/john-carter,John Carter,Disney,unmatched
2104,/advert/dior/addict---be-iconic,Addict - Be Iconic,Dior,unmatched
2105,/advert/dove/moisture,Moisture,Dove,unmatched
2106,/advert/virgin-media/stephen-fry---kung-fu,Stephen Fry - Kung Fu,Virgin Media,unmatched
2107,/advert/nintendo-ds/dragon-quest-ix,Dragon Quest IX,Nintendo DS,unmatched
2108,/advert/daily-star-sunday/free-ok!-magazine,Free OK! Magazine,Daily Star Sunday,unmatched
2109,/advert/currys/buy-today-%26-pay-later,Buy Today & Pay Later,Currys,unmatched
2110,/advert/apple/ipad-pro---virus,iPad Pro - Virus,Apple,unmatched
2111,/advert/morrisons/imagination,Imagination,Morrisons,unmatched
2112,/advert/expedia/fly%2C-stay%2C-save,"Fly, Stay, Save",Expedia,unmatched
2113,/advert/evergreen/mow-it-less,Mow It Less,Evergreen,unmatched
2114,/advert/aretha-franklin/queen-of-soul,Queen Of Soul,Aretha Franklin,unmatched
2115,/advert/chase/say-hello-to-rewarding-banking,Say Hello To Rewarding Banking,Chase,unmatched
2116,/advert/knorr/steak-seasoning,Steak Seasoning,Knorr,unmatched
2117,/advert/gameloft/dungeon-hunter-5,Dungeon Hunter 5,Gameloft,unmatched
2118,/advert/eaglemoss-collections/game-of-thrones---collector's-models,Game of Thrones - Collector's Models,Eaglemoss Collections,unmatched
2119,/advert/eos/lip-balm---girls-with-balls,Lip Balm - Girls With Balls,Eos,unmatched
2120,/advert/euronics/your-local-independent-electrical-store,Your Local Independent Electrical Store,Euronics,unmatched
2121,/advert/everest/hardwood-conservatory,Hardwood Conservatory,Everest,unmatched
2122,/advert/bupa/nancy-and-edwin,Nancy And Edwin,Bupa,unmatched
2123,/advert/portal/muppets---sweater,Muppets - Sweater,Portal,unmatched
2124,/advert/macmillan-cancer-support/go-sober-for-october,Go Sober For October,Macmillan Cancer Support,unmatched
2125,/advert/scooby-doo/chill-out-scooby-doo-dvd-release,Chill Out Scooby-Doo DVD Release,Scooby-Doo,unmatched
2126,/advert/jean-paul-gaultier/scandal,Scandal,Jean Paul Gaultier,unmatched
2127,/advert/buena-vista/i-want-candy,I Want Candy,Buena Vista,unmatched
2128,/advert/toyota/unveiling-three-new-toyota-models,Unveiling Three New Toyota Models,Toyota,unmatched
2129,/advert/coca-cola/zero---break-free,Zero - Break Free,Coca Cola,unmatched
2130,/advert/supercell/clash-of-clans---wizard,Clash Of Clans - Wizard,Supercell,unmatched
2131,/advert/t-mobile/geese-in-london,Geese In London,T-Mobile,unmatched
2132,/advert/aldi/champagne,Champagne,Aldi,unmatched
2133,/advert/legoland/get-ready-for-fun,Get Ready For Fun,Legoland,unmatched
2134,/advert/robinsons/five-a-day,Five A Day,Robinsons,unmatched
